imagenet_img_id,label
n02105855_7410,Dog
n02105855_742,Dog
n02105855_746,Dog
n02105855_7495,Dog
n02105855_75,Cat
n02105855_7527,Dog
n02105855_7560,Dog
n02105855_7607,Dog
n02105855_7612,Dog
n02105855_7708,Dog
n02105855_7717,Dog
n02105855_7763,Dog
n02105855_7763,Person
n02105855_7846,Dog
n02105855_7861,Dog
n02105855_7893,Dog
n02105855_7896,Dog
n02105855_7927,Dog
n02105855_7979,Dog
n02105855_7988,Dog
n02105855_7998,Dog
n02105855_8097,Dog
n02105855_827,Dog
n02105855_8328,Dog
n02105855_8371,Dog
n02105855_8378,Dog
n02105855_8410,Dog
n02105855_8544,Dog
n02105855_8550,Dog
n02105855_8550,Person
n02105855_8582,Dog
n02105855_8642,Person
n02105855_8642,Dog
n02105855_8827,Person
n02105855_8827,Sofa
n02105855_8827,Dog
n02105855_8846,Dog
n02105855_8849,Dog
n02105855_8849,Person
n02105855_887,Dog
n02105855_8876,Dog
n02105855_8906,Dog
n02105855_8972,Dog
n02105855_9007,Dog
n02105855_9079,Dog
n02105855_9093,Dog
n02105855_9093,Car
n02105855_9212,Dog
n02105855_9257,Person
n02105855_9257,Dog
n02105855_9277,Dog
n02105855_9282,Dog
n02105855_9293,Dog
n02105855_9312,Dog
n02105855_9325,Dog
n02105855_9339,Dog
n02105855_936,Dog
n02105855_9415,Dog
n02105855_9415,Chair
n02105855_9417,Dog
n02105855_9637,Dog
n02105855_9644,Dog
n02105855_9651,Cat
n02105855_9689,Dog
n02105855_982,Dog
n02105855_9852,Cat
n02105855_9857,Dog
n02105855_9866,Dog
n02105855_9903,Dog
n02105855_9991,Dog
n02111500_1017,Dog
n02111500_1031,Dog
n02111500_1043,Dog
n02111500_1048,Person
n02111500_1048,Sheep
n02111500_1050,Dog
n02111500_1050,Person
n02111500_109,Dog
n02111500_1097,Sheep
n02111500_1102,Person
n02111500_1102,Dog
n02111500_1149,Dog
n02111500_116,Dog
n02111500_116,Person
n02111500_116,Chair
n02111500_1169,Dog
n02111500_1170,Dog
n02111500_1174,Dog
n02111500_1178,Dog
n02111500_119,Dog
n02111500_1203,Dog
n02111500_1233,Dog
n02111500_124,Dog
n02111500_1240,Cat
n02111500_1265,Dog
n02111500_13,Dog
n02111500_1314,Dog
n02111500_1358,Dog
n02111500_1381,Dog
n02111500_1381,Person
n02111500_1394,Dog
n02111500_1396,Dog
n02111500_1447,Dog
n02111500_147,Dog
n02111500_147,Person
n02111500_1474,Dog
n02111500_149,Dog
n02111500_1494,Dog
n02111500_1531,Dog
n02111500_1557,Dog
n02111500_1576,Dog
n02111500_1576,Person
n02111500_1590,Dog
n02111500_1603,Dog
n02111500_1648,Dog
n02111500_1653,Dog
n02111500_1663,Dog
n02111500_17,Dog
n02111500_1718,Dog
n02111500_1718,Person
n02111500_1743,Chair
n02111500_1743,Dog
n02111500_1777,Person
n02111500_1777,Dog
n02111500_1782,Dog
n02111500_1787,Dog
n02111500_1793,Dog
n02111500_1861,Dog
n02111500_1861,Cat
n02111500_1879,Dog
n02111500_1894,Dog
n02111500_1894,Cat
n02111500_1943,Dog
n02111500_198,Cat
n02111500_20,Dog
n02111500_20,Person
n02111500_2010,Dog
n02111500_2018,Dog
n02111500_2036,Cat
n02111500_2036,Chair
n02111500_205,Dog
n02111500_2051,Dog
n02111500_2051,Person
n02111500_2051,Chair
n02111500_2051,"Dining table"
n02111500_2058,Person
n02111500_2058,Dog
n02111500_2066,Dog
n02111500_2081,Person
n02111500_2151,Dog
n02111500_2185,Dog
n02111500_2209,Dog
n02111500_2209,Person
n02111500_2219,Person
n02111500_2219,Dog
n02111500_222,Dog
n02111500_2232,Dog
n02111500_2247,Person
n02111500_2247,Dog
n02111500_2260,Sheep
n02111500_2270,Dog
n02111500_2272,Dog
n02111500_228,Dog
n02111500_2280,Sheep
n02111500_2298,Dog
n02111500_2308,Dog
n02111500_241,Dog
n02111500_2427,Dog
n02111500_2491,Sheep
n02111500_250,Dog
n02111500_2522,Sheep
n02111500_2549,Dog
n02111500_2562,Cat
n02111500_2572,Dog
n02111500_2596,Dog
n02111500_2596,Sofa
n02111500_26,Dog
n02111500_26,Sofa
n02111500_260,Dog
n02111500_2617,Dog
n02111500_265,Person
n02111500_265,Dog
n02111500_2651,Dog
n02111500_2651,Person
n02111500_2668,Dog
n02111500_2668,Chair
n02111500_2735,Cat
n02111500_2735,Dog
n02111500_2736,Dog
n02111500_2746,Dog
n02111500_2747,Dog
n02111500_2752,Dog
n02111500_2788,Dog
n02111500_2788,Bicycle
n02111500_280,Cat
n02111500_2813,Dog
n02111500_2830,Dog
n02111500_2854,Dog
n02111500_2863,Dog
n02111500_287,Dog
n02111500_288,Dog
n02111500_2898,Dog
n02111500_2905,Dog
n02111500_2913,Dog
n02111500_2922,Dog
n02111500_2955,Dog
n02111500_297,Dog
n02111500_297,Person
n02111500_2989,Dog
n02111500_300,Person
n02111500_300,Dog
n02111500_3011,Dog
n02111500_3052,Dog
n02111500_3052,Person
n02111500_3077,Dog
n02111500_3077,Person
n02111500_3077,Chair
n02111500_3080,Dog
n02111500_3080,Person
n02111500_3085,Dog
n02111500_3095,Dog
n02111500_3098,Dog
n02111500_31,Dog
n02111500_3177,Dog
n02111500_32,Dog
n02111500_3200,Dog
n02111500_3254,Dog
n02111500_3254,Cat
n02111500_3276,Dog
n02111500_3276,Person
n02111500_3276,Sheep
n02111500_3306,Dog
n02111500_3333,Dog
n02111500_3334,Person
n02111500_3334,Dog
n02111500_334,Dog
n02111500_337,Dog
n02111500_3370,Person
n02111500_3370,Dog
n02111500_3389,Dog
n02111500_3389,Person
n02111500_349,Dog
n02111500_3513,Dog
n02111500_3521,Dog
n02111500_3548,Person
n02111500_3555,Dog
n02111500_3560,Dog
n02111500_3560,Person
n02111500_3597,Dog
n02111500_361,Dog
n02111500_3651,Dog
n02111500_3666,Dog
n02111500_3669,Dog
n02111500_3672,Dog
n02111500_3677,Dog
n02111500_3680,Cat
n02111500_3680,Dog
n02111500_3710,Sofa
n02111500_3710,Chair
n02111500_3745,Dog
n02111500_3746,Dog
n02111500_3749,Dog
n02111500_3749,Person
n02111500_376,Dog
n02111500_3785,Dog
n02111500_3826,Dog
n02111500_3835,Dog
n02111500_3863,Dog
n02111500_389,Dog
n02111500_395,Dog
n02111500_3957,Dog
n02111500_4010,Person
n02111500_4010,Dog
n02111500_4014,Person
n02111500_4014,Dog
n02111500_4048,Dog
n02111500_4075,Dog
n02111500_4084,Dog
n02111500_409,Dog
n02111500_4097,Dog
n02111500_4104,Dog
n02111500_4107,Sheep
n02111500_4147,Dog
n02111500_4154,Person
n02111500_4154,Dog
n02111500_4187,Dog
n02111500_4280,Dog
n02111500_4315,Dog
n02111500_4315,Person
n02111500_4320,Person
n02111500_4320,Dog
n02111500_4336,Dog
n02111500_4358,Dog
n02111500_4362,Person
n02111500_4362,Dog
n02111500_4362,Chair
n02111500_4418,Cat
n02111500_4463,Sheep
n02111500_4463,Dog
n02111500_4466,Dog
n02111500_4466,Person
n02111500_4565,Person
n02111500_4565,Dog
n02111500_4565,Chair
n02111500_4573,Dog
n02111500_4576,Dog
n02111500_459,Dog
n02111500_4590,Dog
n02111500_46,Dog
n02111500_461,Dog
n02111500_4636,Dog
n02111500_4678,Dog
n02111500_4687,Dog
n02111500_4687,Sofa
n02111500_4696,Dog
n02111500_4705,Dog
n02111500_4705,Person
n02111500_474,Dog
n02111500_4743,Dog
n02111500_4758,Dog
n02111500_4758,Car
n02111500_4783,Dog
n02111500_4802,Dog
n02111500_4808,Dog
n02111500_4816,Cat
n02111500_4822,Dog
n02111500_4851,Dog
n02111500_4854,Dog
n02111500_4872,Dog
n02111500_4875,Dog
n02111500_4877,Cat
n02111500_4908,Dog
n02111500_4950,Dog
n02111500_4950,Person
n02111500_4975,Dog
n02111500_4985,Dog
n02111500_499,Dog
n02111500_499,Person
n02111500_4993,Person
n02111500_4993,Dog
n02111500_5004,Dog
n02111500_5004,Sheep
n02111500_5042,Dog
n02111500_5042,Sheep
n02111500_5043,Dog
n02111500_5052,Dog
n02111500_5052,Person
n02111500_5057,Dog
n02111500_5059,Sheep
n02111500_5059,Dog
n02111500_5104,Dog
n02111500_5104,Person
n02111500_5127,Dog
n02111500_5137,Person
n02111500_5137,Dog
n02111500_5138,Dog
n02111500_514,Dog
n02111500_5153,Person
n02111500_5153,Dog
n02111500_5157,Dog
n02111500_5225,Dog
n02111500_5257,Dog
n02111500_5257,Horse
n02111500_5257,Person
n02111500_5276,Dog
n02111500_5278,Dog
n02111500_5301,Dog
n02111500_5301,Person
n02111500_5316,Dog
n02111500_533,Person
n02111500_533,Dog
n02111500_5346,Dog
n02111500_5390,Dog
n02111500_542,Dog
n02111500_5456,Dog
n02111500_5500,Person
n02111500_5520,Dog
n02111500_5525,Dog
n02111500_5546,Dog
n02111500_5546,Person
n02111500_5554,Dog
n02111500_5597,Dog
n02111500_5599,Sheep
n02111500_5599,Dog
n02111500_5618,Dog
n02111500_5618,Person
n02111500_5675,Dog
n02111500_5683,Dog
n02111500_5750,Dog
n02111500_5750,Sheep
n02111500_5750,Person
n02111500_5759,Dog
n02111500_577,Dog
n02111500_5801,Dog
n02111500_5801,Sofa
n02111500_5801,Person
n02111500_5812,Dog
n02111500_5819,Person
n02111500_5819,Sheep
n02111500_5826,Dog
n02111500_5897,Dog
n02111500_5935,Dog
n02111500_5962,Dog
n02111500_5962,Person
n02111500_6009,Dog
n02111500_6009,Car
n02111500_6016,Dog
n02111500_6027,Dog
n02111500_6045,Dog
n02111500_6113,Dog
n02111500_6148,Dog
n02111500_6216,Dog
n02111500_6227,Dog
n02111500_6250,Dog
n02111500_6261,Person
n02111500_6261,Cat
n02111500_6261,Dog
n02111500_6261,Chair
n02111500_628,Dog
n02111500_6289,Dog
n02111500_6338,Sheep
n02111500_6387,Dog
n02111500_6401,Dog
n02111500_6422,Dog
n02111500_644,Dog
n02111500_644,Person
n02111500_6461,Dog
n02111500_648,Person
n02111500_648,Dog
n02111500_6495,Dog
n02111500_6495,Person
n02111500_6526,Person
n02111500_6526,Dog
n02111500_6530,Dog
n02111500_6533,Dog
n02111500_6538,Dog
n02111500_655,Dog
n02111500_655,Cat
n02111500_6584,Dog
n02111500_6661,Dog
n02111500_6679,Dog
n02111500_6721,Dog
n02111500_6728,Dog
n02111500_6769,Dog
n02111500_6770,Dog
n02111500_6770,Person
n02111500_6792,Dog
n02111500_6827,Dog
n02111500_6835,Dog
n02111500_6847,Dog
n02111500_6857,Dog
n02111500_6865,Person
n02111500_6865,Sheep
n02111500_6865,Dog
n02111500_6881,Dog
n02111500_6915,Dog
n02111500_6965,Dog
n02111500_6975,Person
n02111500_6975,Sheep
n02111500_7006,Dog
n02111500_7080,Sheep
n02111500_7080,Dog
n02111500_7136,Car
n02111500_7136,Dog
n02111500_7139,Dog
n02111500_7139,Person
n02111500_7150,Dog
n02111500_7174,Dog
n02111500_7193,Dog
n02111500_7194,Dog
n02111500_7202,Dog
n02111500_7218,Dog
n02111500_7229,Dog
n02111500_7273,Dog
n02111500_7304,Dog
n02111500_7304,Chair
n02111500_7305,Dog
n02111500_7308,Dog
n02111500_7310,Dog
n02111500_7324,Dog
n02111500_7351,Dog
n02111500_7380,Dog
n02111500_7380,Person
n02111500_7387,Dog
n02111500_7398,Dog
n02111500_7420,Cat
n02111500_7444,Dog
n02111500_7483,Person
n02111500_7483,Dog
n02111500_7495,Person
n02111500_7512,Dog
n02111500_7583,Cat
n02111500_7591,Dog
n02111500_7644,Dog
n02111500_7655,Dog
n02111500_767,Person
n02111500_767,Dog
n02111500_7681,Dog
n02111500_7725,Dog
n02111500_7725,Person
n02111500_7770,Dog
n02111500_7912,Dog
n02111500_7935,Dog
n02111500_7935,Chair
n02111500_7937,Dog
n02111500_7945,Dog
n02111500_7972,Dog
n02111500_7983,Dog
n02111500_7987,Dog
n02111500_8012,Dog
n02111500_802,Dog
n02111500_8030,Person
n02111500_8030,Dog
n02111500_8031,Dog
n02111500_8040,Dog
n02111500_8042,Dog
n02111500_8166,Dog
n02111500_8166,Person
n02111500_8174,Dog
n02111500_8178,Dog
n02111500_8189,Dog
n02111500_820,Dog
n02111500_8209,Dog
n02111500_8306,Dog
n02111500_8319,Dog
n02111500_8357,Dog
n02111500_8382,Dog
n02111500_8394,Dog
n02111500_8397,Dog
n02111500_8440,Person
n02111500_8440,Dog
n02111500_8499,Dog
n02111500_8547,Dog
n02111500_855,Person
n02111500_855,Sheep
n02111500_8570,Dog
n02111500_8575,Dog
n02111500_8610,Dog
n02111500_8610,Person
n02111500_8637,Person
n02111500_8637,Chair
n02111500_8637,Dog
n02111500_8680,Person
n02111500_8680,Dog
n02111500_870,Dog
n02111500_8721,Cat
n02111500_8729,Sheep
n02111500_880,Dog
n02111500_8867,Dog
n02111500_8874,Dog
n02111500_8884,Dog
n02111500_8896,Dog
n02111500_8915,Dog
n02111500_8980,Dog
n02111500_8980,Person
n02111500_8980,Car
n02111500_8982,Dog
n02111500_8991,Dog
n02111500_9000,Dog
n02111500_9003,Sheep
n02111500_9015,Dog
n02111500_9018,Dog
n02111500_9064,Dog
n02111500_9070,Dog
n02111500_9087,Dog
n02111500_9116,Dog
n02111500_9140,Dog
n02111500_9140,Person
n02111500_9228,Dog
n02111500_9250,Dog
n02111500_9250,Person
n02111500_926,Dog
n02111500_926,"Dining table"
n02111500_9264,Dog
n02111500_9264,Person
n02111500_9298,Dog
n02111500_9306,Dog
n02111500_9334,Dog
n02111500_9409,Dog
n02111500_9418,Chair
n02111500_9418,Cat
n02111500_9420,Dog
n02111500_9423,Dog
n02111500_956,Person
n02111500_956,Dog
n02085620_10074,Dog
n02085620_10131,Dog
n02085620_10133,Dog
n02085620_10151,Dog
n02085620_10171,Cat
n02085620_10212,Dog
n02085620_10231,Dog
n02085620_10249,Dog
n02085620_10249,Person
n02085620_10257,Person
n02085620_10264,Dog
n02085620_10288,Dog
n02085620_10301,Dog
n02085620_10301,TV/Monitor
n02085620_10353,Dog
n02085620_10438,Dog
n02085620_10479,Cat
n02085620_10483,Dog
n02085620_10535,Dog
n02085620_10568,Dog
n02085620_10611,Dog
n02085620_10621,Dog
n02085620_10674,Dog
n02085620_1073,Dog
n02085620_10813,Dog
n02085620_1088,Dog
n02085620_10930,Dog
n02085620_10936,Dog
n02085620_10976,Dog
n02085620_1112,Dog
n02085620_1112,Person
n02085620_11129,Dog
n02085620_11140,Dog
n02085620_11143,Person
n02085620_11143,Dog
n02085620_11147,Dog
n02085620_11180,Dog
n02085620_11221,Person
n02085620_11238,Person
n02085620_11238,Dog
n02085620_11258,Dog
n02085620_11337,Person
n02085620_11337,Dog
n02085620_11342,Dog
n02085620_11374,Dog
n02085620_11474,Cat
n02085620_11477,Dog
n02085620_1152,Dog
n02085620_1152,Person
n02085620_1152,Chair
n02085620_11529,Dog
n02085620_11619,Dog
n02085620_11649,Dog
n02085620_11678,Dog
n02085620_11688,Chair
n02085620_11688,Dog
n02085620_11696,Dog
n02085620_11715,Dog
n02085620_11749,Dog
n02085620_11798,Dog
n02085620_11818,Dog
n02085620_11818,TV/Monitor
n02085620_11866,Dog
n02085620_11897,Dog
n02085620_11904,Dog
n02085620_11904,Chair
n02085620_11937,Dog
n02085620_11946,Dog
n02085620_11947,Dog
n02085620_11948,Dog
n02085620_11960,Dog
n02085620_1205,Dog
n02085620_1205,Person
n02085620_12078,Dog
n02085620_12101,Dog
n02085620_12112,Dog
n02085620_1213,Dog
n02085620_12145,Person
n02085620_12145,Dog
n02085620_12151,Dog
n02085620_12214,Dog
n02085620_12216,Dog
n02085620_1222,Dog
n02085620_1227,Dog
n02085620_1227,Person
n02085620_12285,Dog
n02085620_12334,Dog
n02085620_12348,Dog
n02085620_1235,Dog
n02085620_12437,Dog
n02085620_12446,Dog
n02085620_12449,Dog
n02085620_12462,Dog
n02085620_12462,Cat
n02085620_12483,Dog
n02085620_12515,Dog
n02085620_12601,Dog
n02085620_12605,Person
n02085620_12605,Dog
n02085620_1269,Person
n02085620_1269,Dog
n02085620_1271,Dog
n02085620_12718,Dog
n02085620_1272,Person
n02085620_1272,Dog
n02085620_1273,Dog
n02085620_12737,Dog
n02085620_12750,Person
n02085620_12750,Dog
n02085620_1283,Dog
n02085620_1288,Dog
n02085620_12897,Dog
n02085620_12897,Sofa
n02085620_1292,Dog
n02085620_12931,Dog
n02085620_12954,Dog
n02085620_12964,Dog
n02085620_12969,Person
n02085620_1298,Dog
n02085620_13002,Dog
n02085620_13037,Dog
n02085620_13044,Dog
n02085620_1312,Dog
n02085620_13151,Dog
n02085620_1317,Dog
n02085620_1321,Dog
n02085620_13239,Dog
n02085620_1332,Dog
n02085620_13379,Dog
n02085620_13383,Person
n02085620_13391,Dog
n02085620_1340,Dog
n02085620_1341,Dog
n02085620_1346,Dog
n02085620_1354,Dog
n02085620_13654,Dog
n02085620_1371,Dog
n02085620_1371,Cat
n02085620_13801,Dog
n02085620_13839,Dog
n02085620_13855,Dog
n02085620_13964,Dog
n02085620_140,Dog
n02085620_1401,Chair
n02085620_1401,Dog
n02085620_1402,Dog
n02085620_14099,Dog
n02085620_14099,Person
n02085620_1410,Horse
n02085620_14128,Person
n02085620_14128,Dog
n02085620_14232,Dog
n02085620_14252,Dog
n02085620_1439,Dog
n02085620_14413,Dog
n02085620_14413,Person
n02085620_14516,Dog
n02085620_1455,Dog
n02085620_1458,Dog
n02085620_1469,Dog
n02085620_14697,Dog
n02085620_1471,Dog
n02085620_1492,Dog
n02085620_1492,Person
n02085620_1492,Car
n02085620_14937,Dog
n02085620_1502,Dog
n02085620_15047,Dog
n02085620_1510,Dog
n02085620_1513,Dog
n02085620_1513,Person
n02085620_15187,Dog
n02085620_1520,Person
n02085620_15268,Dog
n02085620_15280,Dog
n02085620_15368,Dog
n02085620_15375,Dog
n02085620_15502,Dog
n02085620_15521,Dog
n02085620_1558,Dog
n02085620_1569,Dog
n02085620_15695,Dog
n02085620_157,Dog
n02085620_15713,Person
n02085620_15713,Cat
n02085620_15778,Dog
n02085620_15778,Person
n02085620_1581,Dog
n02085620_1581,Person
n02085620_15854,Dog
n02085620_15862,Dog
n02085620_15879,Dog
n02085620_15904,Dog
n02085620_15950,Dog
n02085620_15964,Person
n02085620_15964,Dog
n02085620_15979,Dog
n02085620_16024,Dog
n02085620_16042,Dog
n02085620_16101,Dog
n02085620_16151,Dog
n02085620_16169,Dog
n02085620_1617,Cat
n02085620_1620,Dog
n02085620_16241,Dog
n02085620_16246,Dog
n02085620_16246,Cat
n02085620_16277,Dog
n02085620_16368,Dog
n02085620_1637,Dog
n02085620_1637,"Potted plant"
n02085620_16449,Dog
n02085620_16485,Person
n02085620_16485,Dog
n02085620_16604,Dog
n02085620_16622,Dog
n02085620_16649,Dog
n02085620_16663,Dog
n02085620_16676,Dog
n02085620_16713,Dog
n02085620_16713,Person
n02085620_16935,Dog
n02085620_16979,Dog
n02085620_17070,Dog
n02085620_17104,Dog
n02085620_17111,Dog
n02085620_17131,Dog
n02085620_17132,Dog
n02085620_17159,Cat
n02085620_17169,Dog
n02085620_17228,Dog
n02085620_17294,Dog
n02085620_17309,Dog
n02085620_1731,Dog
n02085620_1731,Person
n02085620_17362,Dog
n02085620_17366,Dog
n02085620_175,Dog
n02085620_1765,Dog
n02085620_1771,Dog
n02085620_17925,Dog
n02085620_17925,Person
n02085620_1793,Dog
n02085620_1793,Person
n02085620_1816,Person
n02085620_1838,Dog
n02085620_184,Dog
n02085620_1846,Dog
n02085620_1861,Dog
n02085620_1861,Car
n02085620_1862,TV/Monitor
n02085620_1862,Dog
n02085620_1871,Dog
n02085620_1878,Person
n02085620_1916,Dog
n02085620_1976,Dog
n02085620_1976,Person
n02085620_199,Dog
n02085620_1994,Dog
n02085620_2031,Dog
n02085620_204,Dog
n02085620_2053,Dog
n02085620_2053,Person
n02085620_2091,Dog
n02085620_20973,Dog
n02085620_2105,Dog
n02085620_211,Dog
n02085620_2113,Dog
n02085620_2120,Person
n02085620_21566,Dog
n02085620_2163,Dog
n02085620_21807,Dog
n02085620_21807,Person
n02085620_21815,Dog
n02085620_2188,Dog
n02085620_2188,TV/Monitor
n02085620_22,Dog
n02085620_2204,Sofa
n02085620_2204,Dog
n02085620_2208,Dog
n02085620_22207,Dog
n02085620_22261,Dog
n02085620_2246,Dog
n02085620_22477,Dog
n02085620_22754,Dog
n02085620_22894,Dog
n02085620_22970,Dog
n02085620_230,Person
n02085620_230,Dog
n02085620_23065,Dog
n02085620_23189,Dog
n02085620_2324,Dog
n02085620_2324,Person
n02085620_2339,Dog
n02085620_2384,Dog
n02085620_2398,Dog
n02085620_2411,Person
n02085620_242,Dog
n02085620_2479,Dog
n02085620_2482,Dog
n02085620_2482,Person
n02085620_2507,Dog
n02085620_2507,Person
n02085620_2517,Dog
n02085620_25418,Dog
n02085620_25418,Person
n02085620_2547,Dog
n02085620_2547,Person
n02085620_2590,Dog
n02085620_2614,Dog
n02085620_2650,Dog
n02085620_2665,Dog
n02085620_2680,Dog
n02085620_2684,Person
n02085620_2684,Dog
n02085620_2693,Dog
n02085620_2706,Dog
n02085620_2712,Dog
n02085620_2734,Dog
n02085620_27480,Dog
n02085620_275,Sheep
n02085620_27520,Dog
n02085620_2767,Dog
n02085620_2793,Dog
n02085620_2797,Person
n02085620_2797,Dog
n02085620_28140,Dog
n02085620_2815,Dog
n02085620_2817,Dog
n02085620_2817,Horse
n02085620_2825,Dog
n02085620_28377,Dog
n02085620_28406,Dog
n02085620_28406,Person
n02085620_2843,Dog
n02085620_2853,Dog
n02085620_286,Dog
n02085620_2887,Dog
n02085620_2903,Dog
n02085620_2903,Person
n02085620_2908,Dog
n02085620_2911,Dog
n02085620_2914,Dog
n02085620_2921,Dog
n02085620_2937,Dog
n02085620_2943,Dog
n02085620_2958,Dog
n02085620_29629,Dog
n02085620_2973,Dog
n02085620_2981,Dog
n02085620_3006,Person
n02085620_3006,Dog
n02085620_3012,Dog
n02085620_3017,Cat
n02085620_3033,Person
n02085620_3033,Dog
n02085620_3045,Dog
n02085620_3045,Person
n02085620_3078,Dog
n02085620_3088,Person
n02085620_3088,Dog
n02085620_3093,Dog
n02085620_3110,Dog
n02085620_3147,Dog
n02085620_31880,Dog
n02085620_3194,Chair
n02085620_3194,Dog
n02085620_3202,Dog
n02085620_3208,Dog
n02085620_32158,Dog
n02085620_3221,Dog
n02085620_3225,Dog
n02085620_3238,Dog
n02085620_3246,Dog
n02085620_326,Dog
n02085620_3326,Dog
n02085620_3329,Dog
n02085620_3358,Dog
n02085620_3360,Person
n02085620_3360,Chair
n02085620_3402,Dog
n02085620_3402,Sofa
n02085620_3407,Dog
n02085620_3409,Dog
n02085620_3416,Dog
n02085620_3423,Dog
n02085620_3459,Dog
n02085620_3475,Sofa
n02085620_3480,Dog
n02085620_3485,Dog
n02085620_3488,Dog
n02085620_35,Dog
n02085620_3514,Dog
n02085620_3514,Person
n02085620_3526,Dog
n02085620_35574,Dog
n02085620_3581,Dog
n02085620_359,Dog
n02085620_3593,Dog
n02085620_35936,Dog
n02085620_3628,Dog
n02085620_3628,Person
n02085620_3651,Person
n02085620_3651,Dog
n02085620_3655,Dog
n02085620_3656,Dog
n02085620_3667,Dog
n02085620_3667,Person
n02085620_3677,Dog
n02085620_368,Dog
n02085620_3681,Dog
n02085620_369,Dog
n02085620_3692,Dog
n02085620_3692,Person
n02085620_3732,Dog
n02085620_3741,Dog
n02085620_3742,Dog
n02085620_3754,Dog
n02085620_37557,Dog
n02085620_3763,Dog
n02085620_37751,Dog
n02085620_3776,Dog
n02085620_3790,Dog
n02085620_3790,Person
n02085620_3806,Dog
n02085620_3813,Person
n02085620_3813,Bird
n02085620_3813,Dog
n02085620_382,Dog
n02085620_382,Person
n02085620_3826,Dog
n02085620_3838,Dog
n02085620_3843,Horse
n02085620_3844,Dog
n02085620_3866,Dog
n02085620_38713,Dog
n02085620_3875,Dog
n02085620_3877,Dog
n02085620_3880,Cat
n02085620_39003,Dog
n02085620_39111,Dog
n02085620_3928,Dog
n02085620_3932,Dog
n02085620_3933,Dog
n02085620_39398,Dog
n02085620_3942,Dog
n02085620_39507,Dog
n02085620_39507,Sofa
n02085620_3958,Dog
n02085620_3975,Dog
n02085620_400,Cow
n02085620_40059,Dog
n02085620_4016,Dog
n02085620_4030,Dog
n02085620_404,Cat
n02085620_4055,Person
n02085620_4055,Dog
n02085620_4067,Dog
n02085620_40725,Dog
n02085620_40725,Person
n02085620_40770,Dog
n02085620_40862,Dog
n02085620_410,Dog
n02085620_4102,Person
n02085620_4102,Dog
n02085620_4109,Dog
n02085620_4115,Dog
n02085620_41215,Dog
n02085620_41230,Dog
n02085620_4124,Dog
n02085620_4150,"Dining table"
n02085620_4150,Dog
n02085620_4159,Dog
n02085620_4159,Person
n02085620_4176,Dog
n02085620_4195,Dog
n02085620_42,Dog
n02085620_4207,Dog
n02085620_42462,Dog
n02085620_4259,Dog
n02085620_4264,Dog
n02085620_4266,Dog
n02085620_4281,Dog
n02085620_42859,Dog
n02085620_4290,Person
n02085620_43073,Dog
n02085620_431,Dog
n02085620_431,Person
n02085620_4338,Dog
n02085620_4348,Dog
n02085620_4370,Horse
n02085620_4386,Dog
n02085620_43887,Dog
n02085620_4405,Dog
n02085620_4410,Dog
n02085620_4440,Dog
n02085620_4441,Dog
n02085620_445,Dog
n02085620_44901,Dog
n02085620_44961,Dog
n02085620_44966,Dog
n02085620_44966,Sofa
n02085620_450,Cat
n02085620_4513,Dog
n02085620_4515,Dog
n02085620_4516,Cat
n02085620_45242,Dog
n02085620_4528,Dog
n02085620_4529,Dog
n02085620_45385,Dog
n02085620_4572,Person
n02085620_4572,Dog
n02085620_45759,Dog
n02085620_4602,Dog
n02085620_4602,Car
n02085620_4602,Person
n02085620_4602,Chair
n02085620_4629,Dog
n02085620_4634,Cat
n02085620_46557,Dog
n02085620_4661,Dog
n02085620_4661,Person
n02085620_46611,Dog
n02085620_46611,Sofa
n02085620_4673,Dog
n02085620_46831,Dog
n02085620_4699,Dog
n02085620_4700,Dog
